1094339385718	RSSBLE	null	F4:F5:E8:3A:26:C9	-95
1094339386	ACC	-1.1464586	0.34062785	11.164718
1094339395	ACC	-1.1464586	0.34062785	11.164718
1094339405	ACC	-1.2996875	0.37893507	10.341112
1094339415	ACC	-1.1368818	0.7141233	9.230203
1094339425	ACC	-0.8208472	1.0780419	8.732208
1094339435	ACC	-0.35158372	1.5185751	7.774528
1094339438	LGT	676.0
1094339445	ACC	-0.09300994	1.7005343	7.286111
1094339455	ACC	0.22302467	2.0836067	6.9126153
1094339467	ACC	0.35709995	2.3996413	6.788117
1094339475	ACC	0.35709995	2.3996413	6.788117
1094339485	ACC	0.30921593	2.6773686	6.8551545
1094339495	ACC	0.20387106	2.7827134	7.142459
1094339505	ACC	0.088949375	2.9742496	7.333995
1094339509997	RSSBLE	null	02:AB:C4:BC:BE:91	-98
1094339515	ACC	0.1176798	3.1370554	7.5734153
1094339518553	RSSBLE	[TV] Home	40:16:3B:0A:F8:71	-90
1094339525	ACC	0.17514063	3.1849394	8.1576
1094339535	ACC	0.1176798	3.251977	8.588556
1094339545	ACC	-0.16004759	3.1945162	9.105704
1094339555	ACC	-0.34200692	3.00298	9.26851
1094339567	ACC	-0.64846474	2.7348294	9.555814
1094339575	ACC	-0.64846474	2.7348294	9.555814
1094339585	ACC	-0.006818686	2.4283717	10.43688
1094339587852	RSSBLE	null	02:AB:C4:BC:BE:91	-87
1094339595	ACC	0.5965201	2.361334	10.82953
1094339605	ACC	0.94128513	2.1889515	11.499906
1094339615	ACC	0.95086193	2.1314907	12.179859
1094339618511	RSSBLE	[TV] Home	40:16:3B:0A:F8:71	-93
1094339625	ACC	0.5199057	2.121914	12.639545
1094339635	ACC	0.17514063	2.303873	12.361818
1094339638	LGT	680.0
1094339641618	RSSBLE	null	F4:F5:E8:3A:26:C9	-82
1094339645	ACC	0.088949375	2.5145628	11.720172
1094339655	ACC	0.38583037	2.5720236	11.681865
1094339666	ACC	1.1423981	2.6199079	12.26605
1094339675	ACC	1.7265832	2.5145628	12.71616
1094339685	ACC	1.937273	2.208105	13.386537
1094339689055	RSSBLE	null	02:AB:C4:BC:BE:91	-93
1094339695	ACC	1.7648906	1.9303777	13.530189
1094339705	ACC	1.0562068	1.3940766	12.725737
1094339715	ACC	0.7210186	1.0588883	11.902132
1094339725	ACC	0.67313457	0.5704712	11.30837
1094339735	ACC	0.8455171	0.2640134	11.519059
1094339745	ACC	1.1902821	-0.17651969	12.199013
1094339753348	RSSBLE	null	A4:31:35:06:0D:C5	-96
1094339755	ACC	1.3147806	-0.58832234	12.361818
1094339765	ACC	1.2094357	-0.5978992	11.921286
1094339775	ACC	1.0083228	-0.1956733	10.637993
1094339785	ACC	1.1615517	0.18739894	9.603698
1094339795313	RSSBLE	null	02:AB:C4:BC:BE:91	-99
1094339795	ACC	1.6116616	0.876929	8.023525
1094339805	ACC	1.889389	1.3270389	7.190343
1094339815	ACC	2.2054236	1.9016473	6.5295434
1094339825	ACC	2.18627	2.121914	6.500813
1094339835	ACC	1.7840441	2.1314907	6.9509225
1094339837	LGT	709.0
1094339845	ACC	1.3052038	1.9974153	7.429763
1094339855	ACC	0.4241376	1.8441864	7.7936816
1094339865	ACC	0.21344785	1.7005343	7.9947944
1094339875	ACC	0.031488538	1.5473055	7.91818
1094339885	ACC	-0.0259723	1.614343	7.784105
1094339895	ACC	-0.08343314	1.7101111	7.544685
1094339901663	RSSBLE	null	02:AB:C4:BC:BE:91	-91
1094339905	ACC	-0.035549104	1.7196879	7.324418
1094339915	ACC	-0.006818686	1.767572	7.1233053
1094339925	ACC	0.069795765	1.8729168	6.970076
1094339935	ACC	0.13683341	2.0261457	6.8455777
1094339945	ACC	0.22302467	2.1410675	6.7976937
1094339955	ACC	0.09852619	2.1314907	6.6636186
1094339965	ACC	-0.054702718	2.2368355	6.788117
1094339975	ACC	-0.39946774	2.0452993	7.46807
1094339985	ACC	-0.9166153	1.7579952	8.5310955
1094339995	ACC	-0.9453457	1.7005343	9.153588
1094340001640	RSSBLE	null	02:AB:C4:BC:BE:91	-100
1094340005	ACC	-0.6867719	1.8250328	9.632428
1094340015	ACC	-0.55269665	1.9208009	9.594121
1094340025	ACC	-0.016395492	2.2655659	9.220626
1094340035	ACC	0.47202164	2.504986	8.990783
1094340037	LGT	699.0
1094340045	ACC	0.8934011	2.8497512	8.856708
1094340055	ACC	0.95086193	3.1179018	8.923745
1094340065	ACC	0.82636344	3.299861	9.105704
1094340075	ACC	0.7114418	3.3956292	9.460046
1094340085	ACC	0.67313457	3.4722435	10.283651
